Listo. Formato de comando: <etiqueta> <numero_de_ventanas>
Ejemplo: reposo 20
Listo. Formato de comando: <etiqueta> <numero_de_ventanas>
Ejemplo: reposo 20
INICIO_VENTANA reposo
ax,ay,az,gx,gy,gz
-0.0306,-0.0272,1.0222,-1.8921,2.9297,1.5259
-0.0319,-0.0085,1.0096,7.3853,2.6245,0.4272
-0.0284,-0.0234,1.0199,3.1738,2.7466,1.5259
-0.0314,-0.0316,1.0205,6.6528,3.3569,6.0425
-0.0203,-0.0452,1.0217,5.1880,3.0518,7.3853
-0.0245,-0.0553,1.0214,9.7656,2.8687,7.2632
-0.0220,-0.0359,1.0303,13.2446,3.1738,4.9438
-0.0212,-0.0347,1.0195,5.8594,3.0518,3.3569
-0.0217,-0.0227,1.0226,5.9814,3.7231,-1.8311
-0.0193,-0.0223,1.0211,2.9297,3.4790,-4.1504
-0.0243,-0.0026,1.0260,1.1597,3.2349,-6.4087
-0.0229,-0.0264,1.0167,10.0098,1.6479,-4.8218
-0.0228,-0.0345,1.0209,6.1646,2.1973,-4.8218
-0.0332,-0.0316,1.0214,5.8594,2.7466,-4.6387
-0.0227,-0.0519,1.0236,5.7373,2.8076,-5.9204
-0.0310,-0.0483,1.0125,15.2588,5.1270,-6.1646
-0.0066,-0.0444,1.0266,16.8457,5.0049,-3.9673
-0.1298,-0.1847,0.9491,17.5781,4.6387,-2.6245
-0.0212,-0.0687,1.0282,10.4980,2.8687,-0.9766
-0.0172,-0.0288,1.0273,14.1602,2.6245,1.5869
-0.0234,-0.0527,1.0284,15.8081,2.8076,0.1831
-0.0216,-0.0596,1.0330,21.8506,2.9297,-1.1597
0.1359,-0.1013,1.5446,26.9775,31.4331,-3.5400
-0.0388,-0.2795,1.0752,358.8867,118.1030,8.4839
0.2321,-0.4266,0.4568,756.3477,59.9976,55.7861
0.0908,-0.8036,0.6077,460.6323,-41.7480,6.4697
0.1176,-0.6271,0.3954,369.0796,-22.0947,8.4229
-0.0546,-0.8801,0.0004,721.0083,-87.0361,-22.3389
0.2910,-0.3368,0.4408,-289.8560,-109.0088,5.7373
-0.0051,-1.2731,0.4271,11.7798,-77.5757,4.6387
0.0435,-1.0515,0.1816,7.1411,18.0054,-0.4272
0.0575,-1.0229,0.1373,5.2490,10.7422,0.1221
0.0640,-1.0270,0.1301,5.8594,3.5400,0.1831
0.0803,-1.0203,0.1031,6.3477,2.0752,0.9155
0.0469,-1.0172,0.1198,6.7749,-8.9111,1.5259
0.0591,-1.0243,0.1476,7.5684,-17.0898,1.7090
0.0681,-1.0267,0.1399,8.1177,-17.0288,2.0752
0.0963,-1.0194,0.1190,7.9346,-16.6626,2.0142
0.0862,-0.9636,0.1172,8.6060,-26.0010,3.7231
0.0403,-1.0123,0.1145,8.9111,-35.8887,4.3335
0.0309,-0.9943,0.1569,8.9111,-42.4805,4.5776
0.0485,-0.9983,0.1619,8.9111,-43.8232,5.1270
0.0549,-1.0044,0.1549,9.7656,-43.4570,5.2490
0.1831,-1.0510,0.1843,11.1084,-46.9360,4.3335
0.1660,-1.0288,0.1553,9.4604,-44.2505,2.5024
0.1942,-1.0359,0.1730,7.0801,-42.1753,0.6714
0.2692,-1.0240,0.2002,9.0942,-32.2876,1.8921
-0.1686,-1.0198,0.2589,7.3853,-22.7051,-13.0615
-0.0885,-1.0426,0.2555,-20.0806,-21.2402,3.1128
0.0175,-1.0009,0.2488,10.5591,-30.2124,3.1738
-0.0533,-0.9836,0.2517,19.3481,-12.4512,-2.9907
0.0476,-1.0405,0.1594,27.0386,22.5830,-9.7656
0.0333,-1.0363,0.1482,5.6152,6.7139,-3.4180
0.0392,-1.0258,0.1620,6.1035,2.8687,-1.5869
0.0411,-1.0248,0.1559,5.7983,2.6855,-0.2441
FIN_VENTANA
INICIO_VENTANA arriba
0.0391,-1.0236,0.1570,5.8594,2.6855,-0.6714
0.0393,-1.0221,0.1564,5.8594,2.5635,-0.6714
0.0392,-1.0239,0.1577,5.8594,2.6855,-0.6714
0.0394,-1.0214,0.1588,5.7983,2.6855,-0.6104
0.0388,-1.0249,0.1583,5.8594,2.7466,-0.6104
0.0393,-1.0237,0.1560,5.7983,2.6245,-0.7935
0.0391,-1.0223,0.1577,5.7373,2.6245,-0.4883
0.0386,-1.0221,0.1592,7.9346,3.8452,2.4414
0.0411,-0.9409,0.1466,161.8652,60.1196,14.1602
0.0387,-1.0133,-0.1237,-4.2114,55.6641,-1.3428
0.0833,-1.0454,0.1057,12.6953,-17.0898,-0.4272
0.0597,-1.0475,0.0103,3.1738,16.6626,0.6104
0.0819,-1.0250,-0.0266,-32.2876,-17.5171,-1.0986
-0.1963,-0.9359,0.3033,59.5703,-76.5381,-0.8545
0.1268,-1.0168,0.3029,8.7280,-28.0151,-0.0610
0.1580,-0.9907,0.3015,241.9434,56.3354,-3.2959
0.0333,-1.0906,0.0371,172.0581,102.4170,-7.5073
-0.0865,-0.9221,0.3344,-98.4497,175.4150,-60.8521
-0.1204,-1.0131,-0.7892,-214.7827,189.6362,-45.0439
-0.1294,-1.1215,-0.5546,-28.8086,-49.2554,-63.5376
-0.1333,-1.3633,0.1416,33.1421,-175.0488,-1.5259
0.0627,-1.1709,0.5575,-46.6309,-98.0835,72.5708
-0.0306,-1.0696,0.3115,0.3052,46.7529,87.0972
-0.1193,-0.9945,0.1681,-73.7305,137.5122,76.5991
-0.1078,-0.8864,-0.1663,-64.6362,119.5068,61.5234
0.1858,-0.9055,-0.1469,-39.1235,63.5986,52.4292
0.1836,-0.8828,-0.1769,11.7798,7.2632,10.1929
-0.0165,-0.5651,0.2944,228.0884,-45.7153,-33.3862
0.0594,-1.2660,0.5110,-94.9707,-32.8979,-25.2686
0.2184,-0.9014,0.2194,32.3486,55.9082,39.0015
0.2659,-0.9650,0.0255,-154.0527,74.7070,-5.0659
0.0282,-1.0778,-0.1180,-265.9912,35.7666,-36.9263
0.1040,-0.9498,0.4915,-416.4429,-61.9507,-40.4663
0.0923,-0.5955,0.5570,-273.1323,-37.1094,-34.2407
0.1627,-0.6276,-0.1202,-112.9761,-58.1055,-54.1992
-0.2340,-0.6532,0.2474,-218.8110,-214.2944,-53.7720
-0.5212,-0.5680,1.0015,-101.3184,-331.4209,-33.9966
-0.5192,-0.4283,0.7815,32.5317,-11.1694,78.7964
-0.0007,-0.0277,0.9133,-124.7559,62.5000,-110.5347
-0.6597,-1.2358,1.4523,-271.1182,33.0200,-146.4844
-0.3788,-0.5095,0.8492,-46.3867,45.4102,-20.7520
-0.3051,-0.2408,0.9049,-84.2896,7.6904,-7.8125
-0.3737,-0.1323,0.9408,-199.7681,-29.9072,-33.9966
-0.3423,0.0024,1.0359,-166.0156,-19.1650,-39.9780
-0.2909,-0.0502,0.9872,-132.8735,18.7988,-52.6733
-0.2792,-0.1024,0.9434,21.1792,23.0713,-20.1416
-0.1942,-0.0564,0.9855,116.8823,28.5034,16.7847
-0.2019,0.0599,1.0140,5.5542,60.1196,1.8921
-0.1805,-0.1210,1.0267,6.7749,50.9644,-8.3618
-0.2491,-0.0140,1.0009,6.9580,37.4756,-8.8501
-0.2683,0.1451,0.9890,-63.0493,46.6919,-3.6621
-0.2572,0.2097,1.0121,-103.4546,50.7202,-40.1611
-0.1737,-0.1024,1.0695,-148.0103,22.7051,-62.8662
-0.1166,0.1754,0.9951,-59.2651,6.8970,-13.1226
-0.1554,0.2968,0.9502,40.9546,-2.1362,-10.8643
-0.1431,0.0824,1.0072,163.8794,-8.5449,-7.4463
-0.1300,0.0664,1.0234,90.6982,-2.9297,3.0518
-0.1462,0.0337,0.9860,48.0347,-0.9155,14.0991
-0.1024,-0.0398,1.0101,87.1582,9.7656,16.2964
-0.1410,0.0906,1.0013,-10.6812,43.0298,10.3760
-0.1118,0.1154,1.0038,-21.3623,46.0815,0.0610
-0.1271,-0.0114,1.0258,76.1719,24.4141,-8.5449
-0.1298,0.1099,1.0121,91.6748,10.3760,-4.2725
-0.0862,-0.0231,1.0288,5.7983,12.8784,3.7231
-0.0621,-0.0221,1.0103,5.6152,10.1929,9.7656
-0.0376,0.0237,1.0034,5.1270,18.3716,2.1973
-0.0581,-0.0533,1.0319,5.3711,25.8179,-4.5776
-0.0669,-0.0452,1.0349,5.7983,11.5967,0.0610
-0.0610,0.0288,1.0229,5.6152,3.5400,-4.0283
-0.0519,-0.1381,1.0236,5.9814,0.7935,-9.2163
-0.0557,-0.0304,1.0280,5.8594,-0.4883,-1.0376
-0.0651,-0.0170,1.0249,6.1035,-4.5166,-4.0894
-0.0637,-0.0345,1.0112,6.1035,-4.1504,-4.6387
-0.0664,-0.0317,1.0159,6.1035,1.2817,-1.8311
-0.0563,-0.0363,1.0203,5.9204,2.8076,-1.7700
-0.0571,-0.0339,1.0250,5.7373,3.2349,-1.9531
-0.0551,-0.0349,1.0231,5.9814,1.2207,-2.8076
-0.0609,-0.0341,1.0177,5.6763,1.5869,-0.1221
-0.0562,-0.0350,1.0193,5.6763,2.8687,-0.4883
-0.0576,-0.0314,1.0226,5.6152,2.8076,0.0610
-0.0646,-0.0403,1.0203,5.9814,2.9297,1.3428
-0.0565,-0.0312,1.0233,5.9814,3.8452,-1.8311
-0.0596,-0.1355,1.0212,5.7983,3.4790,1.2207
-0.0565,0.0006,1.0146,5.7983,4.0894,6.6528
-0.0457,-0.0543,1.0222,5.6763,5.7983,1.2817
-0.0598,-0.0258,1.0239,5.7373,5.6763,2.0752
-0.0592,-0.0331,1.0214,5.7373,3.7231,-0.7935
-0.0548,-0.0310,1.0194,5.8594,4.3335,-0.6104
-0.0563,-0.0762,1.0194,5.4932,3.7231,2.2583
-0.0525,-0.0385,1.0205,5.7983,4.1504,0.0000
-0.0469,-0.0538,1.0203,5.7373,5.4932,2.3193
-0.0471,-0.0007,1.0231,5.8594,6.1035,4.5166
-0.0482,-0.0671,1.0181,5.4321,5.4321,1.4648
-0.0450,-0.0283,1.0210,5.8594,6.2256,-0.2441
-0.0438,-0.0334,1.0236,5.6152,4.9438,-0.1221
-0.0444,-0.0331,1.0212,5.7983,4.4556,0.2441
-0.0405,-0.0344,1.0233,5.6763,6.2256,0.9155
-0.0388,-0.0352,1.0234,5.6152,5.1880,0.2441
-0.0382,-0.0375,1.0210,5.6763,4.1504,-0.0610
-0.0397,-0.0366,1.0173,5.7983,4.6387,0.6104
FIN_VENTANA
INICIO_VENTANA arriba
-0.0215,-0.0336,1.0227,5.9204,2.8076,-0.0610
-0.0216,-0.0342,1.0226,5.7983,2.6855,0.2441
-0.0217,-0.0347,1.0215,5.4932,2.5635,0.1221
-0.0208,-0.0372,1.0212,5.7373,2.6855,-0.7935
-0.0205,-0.0376,1.0214,5.7983,2.9907,-0.6714
-0.0217,-0.0347,1.0232,5.7983,2.5635,0.0610
-0.0203,-0.0354,1.0223,5.5542,2.7466,0.1221
-0.0199,-0.0330,1.0237,5.7983,2.7466,-0.2441
-0.0223,-0.0326,1.0212,5.4932,2.5635,-0.7935
-0.0232,-0.0321,1.0208,5.6763,2.6245,-0.6714
-0.0244,-0.0349,1.0209,5.1880,1.9531,-0.0610
-0.0247,-0.0363,1.0208,6.5308,0.1221,-1.2207
-0.0214,-0.0388,1.0242,5.7373,-2.3804,-3.2349
-0.0254,-0.0387,1.0238,5.7983,-3.7231,-5.2490
-0.0314,-0.0292,1.0198,5.9204,-3.2959,-5.0049
-0.0405,-0.0724,1.0271,5.9204,-3.1128,-2.0142
-0.0421,-0.0079,1.0250,5.8594,-6.4087,5.3711
-0.0519,-0.0203,1.0154,5.3711,-1.8311,4.3945
-0.0461,0.0042,1.0208,5.7983,0.0610,2.3804
-0.0469,-0.0364,1.0165,5.6152,1.5259,0.7324
-0.0431,-0.0415,1.0226,5.7373,2.3804,0.0000
-0.0500,-0.0320,1.0183,5.9204,3.1738,-0.4883
-0.0480,-0.0341,1.0206,5.7983,4.2725,-0.6104
-0.0408,-0.0377,1.0304,5.8594,2.2583,-0.8545
-0.0482,-0.0217,1.0212,6.1035,2.5024,3.4180
-0.0377,-0.0481,1.0211,5.6763,4.2725,5.0659
-0.0431,-0.0442,1.0248,5.4932,3.6011,7.2021
-0.0582,-0.0018,1.0273,5.9204,1.6479,9.2773
-0.0457,-0.0647,1.0243,5.4932,-1.0986,2.8687
-0.0325,-0.1025,1.0243,5.9814,-2.5635,0.0000
-0.0659,-0.0848,1.0222,5.9204,-4.3335,8.3008
-0.0793,0.0259,1.0295,5.7373,-9.0332,13.6719
-0.0878,-0.0115,1.0286,5.6763,-12.5732,6.4087
-0.0857,-0.0334,1.0223,6.1035,-21.0571,1.3428
-0.1019,-0.0619,1.0521,23.6206,-19.5923,-2.6245
-0.1125,-0.1149,1.0436,55.8472,-14.1602,4.1504
-0.1257,-0.0878,1.0111,83.6182,-10.2539,11.9019
-0.1107,-0.1008,0.9906,64.8804,-5.0659,6.7749
-0.1049,-0.1663,0.9796,36.0718,1.9531,0.4883
-0.0983,-0.1995,0.9822,16.4795,8.9722,1.2207
-0.0613,-0.2290,0.9698,-35.0952,7.9956,4.3335
-0.1172,-0.2336,1.0216,-74.4629,4.6387,20.8130
-0.1235,0.0117,1.0229,-35.7056,8.1787,17.4561
-0.1530,-0.0443,1.0872,-22.3389,0.0610,0.4883
-0.1602,-0.0646,1.0006,32.8979,-0.0610,-1.8921
-0.0686,-0.1873,0.9813,-1.9531,-3.1738,-3.4790
-0.1412,-0.0071,1.0355,2.8076,0.1831,22.5220
-0.1150,-0.0210,0.9730,-8.3008,5.1270,5.6763
-0.1044,0.0197,0.9843,-39.2456,10.5591,4.7607
-0.0922,-0.1333,1.0229,5.9204,15.5029,-10.8643
-0.0908,-0.0764,1.0428,-52.7954,14.7705,4.1504
0.3217,0.3696,0.9523,-62.9272,16.7236,24.1089
-0.2642,-0.0605,1.0105,-79.2847,32.1655,-18.0664
-0.0897,-0.0439,1.0444,0.9766,5.1880,-3.2349
-0.0593,0.0946,0.9965,32.5928,-1.7090,13.1836
-0.0553,0.1091,1.0277,41.4429,9.8267,3.4180
-0.0728,0.0472,1.0240,40.1001,5.7373,0.2441
-0.0656,-0.0319,1.0209,46.2036,3.7231,-1.3428
-0.0359,0.0146,1.0249,21.7896,8.9111,1.5259
-0.0486,-0.0446,1.0266,15.8081,4.9438,3.2959
-0.0729,-0.0284,1.0217,5.7983,5.4321,-1.8311
-0.0878,-0.0243,1.0298,6.1646,3.5400,-5.4321
-0.0707,-0.0891,1.0118,6.7749,1.1597,-7.8125
-0.0587,-0.0608,1.0223,5.6763,4.2725,-7.0190
-0.0580,-0.0398,1.0222,5.7373,3.1738,-2.8076
-0.0654,-0.0396,1.0208,5.9204,4.2725,-0.5493
-0.0750,-0.0504,1.0239,5.7983,4.6997,-1.7700
-0.0825,-0.0338,1.0176,6.1035,2.8687,-5.9814
-0.0610,-0.0764,1.0215,6.1646,4.0894,-4.5776
-0.0708,-0.0521,1.0220,6.1646,3.4790,-3.7231
-0.0612,-0.0438,1.0225,5.6763,2.9297,-2.8076
-0.0629,-0.0366,1.0221,5.9204,3.0518,-1.9531
-0.0708,-0.0298,1.0214,5.7983,2.8076,-1.5259
-0.0627,-0.0391,1.0209,5.8594,2.2583,-1.7700
-0.0632,-0.0327,1.0212,5.6763,2.9907,-0.9155
-0.0718,-0.0157,1.0231,5.7373,3.4790,-1.2207
-0.0645,-0.0463,1.0267,6.1035,1.5869,-7.0801
-0.0697,-0.0287,1.0197,6.3477,0.1831,-7.7515
-0.0525,-0.0476,1.0240,6.1035,2.7466,-5.3101
-0.0591,-0.0438,1.0206,5.8594,2.8687,-2.5024
-0.0592,-0.0381,1.0220,5.9204,2.9907,-2.1362
-0.0635,-0.0399,1.0172,5.4932,4.3335,1.2207
-0.0564,-0.0220,1.0186,5.6152,5.4932,1.6479
-0.0580,-0.0369,1.0226,5.6152,5.5542,0.5493
-0.0615,-0.0378,1.0198,5.5542,5.7983,-1.2207
-0.0621,-0.0405,1.0247,5.7373,4.3945,-1.0376
-0.0554,-0.0392,1.0206,5.8594,3.6621,-2.3804
-0.0632,-0.0306,1.0215,5.7983,4.8218,-0.6714
-0.0511,-0.0168,1.0181,5.7983,5.1880,0.1221
-0.0596,-0.0447,1.0197,5.8594,9.8877,-2.5024
-0.0444,-0.0343,1.0316,-23.1934,11.5967,-0.0610
-0.0560,-0.0139,1.0182,-7.0801,6.1646,-2.0752
-0.0365,-0.0132,1.0245,-2.9297,5.3711,-0.4883
-0.0265,-0.0189,1.0203,11.7798,2.3804,-4.6387
-0.0559,-0.0588,1.0160,42.0532,-4.0283,1.1597
-0.0575,-0.0255,1.0208,5.9204,1.4648,1.1597
-0.0540,-0.0297,1.0171,5.8594,1.2817,-0.9766
-0.0566,-0.0404,1.0109,6.0425,4.6387,-9.9487
-0.0597,-0.0100,1.0237,5.9204,4.6387,-10.6201
-0.0262,0.0247,1.0234,6.2866,3.7842,-4.6997
FIN_VENTANA
INICIO_VENTANA arriba
-0.0844,-0.0950,1.0189,-19.9585,16.4795,-2.3193
-0.0924,-0.0176,1.0024,56.3965,9.5825,16.5405
-0.1034,0.0405,1.0063,69.0918,14.0381,7.3853
-0.0905,-0.0038,1.0144,5.3101,27.7100,1.4038
-0.0870,-0.1090,1.0269,5.6763,26.1841,-4.8828
-0.0807,-0.0402,1.0327,5.0659,16.7236,-0.0610
-0.0597,-0.0593,1.0238,-7.6294,12.6953,5.4321
-0.0162,-0.0356,1.0393,-12.3291,13.6719,14.2212
-0.0414,0.0063,1.0150,0.7935,5.4321,22.2778
-0.0704,0.0352,1.0096,18.5547,2.9907,13.0005
-0.0383,-0.0021,1.0168,33.5693,3.0518,5.4932
-0.0162,-0.0352,1.0220,5.6763,7.6294,6.3477
-0.0302,-0.0231,1.0214,5.7373,6.4697,5.0659
-0.0233,-0.0449,1.0240,5.7983,6.8359,1.7090
-0.0504,-0.0413,1.0201,5.4321,5.1270,1.5259
-0.0172,-0.0247,1.0206,5.7983,4.6997,-0.0610
-0.0383,0.0132,1.0206,5.7373,6.2256,-0.9766
-0.0408,-0.0112,1.0182,5.6763,6.3477,-8.8501
-0.0052,-0.0839,1.0238,5.6152,8.1177,-3.6621
-0.0168,-0.0144,1.0238,5.7373,6.7749,-1.5259
-0.0210,-0.0304,1.0225,5.7373,5.6763,2.5635
-0.0181,-0.0781,1.0217,6.4697,4.4556,-9.5825
-0.0259,-0.0370,1.0234,5.4321,2.9907,-3.0518
-0.0186,-0.0486,1.0237,5.7373,2.9297,-2.6245
-0.0182,-0.0342,1.0217,3.1738,11.7798,0.1221
-0.0251,-0.0280,1.0404,5.6763,5.5542,2.5024
-0.0105,-0.0337,1.0176,5.6763,8.8501,-0.1831
-0.0199,-0.0132,1.0236,5.7373,5.1270,-1.0376
-0.0165,-0.0199,1.0111,5.9814,0.7935,-2.0752
-0.0425,0.0453,1.0249,5.4321,-1.6479,-1.5259
0.0009,-0.0668,1.0216,5.6152,2.9297,-6.0425
-0.0073,-0.0641,1.0211,5.7373,3.1128,-2.4414
-0.0187,-0.0291,1.0283,5.7983,3.4790,-0.7935
-0.0123,-0.0354,1.0265,5.9814,3.8452,-1.5869
-0.0129,-0.0270,1.0197,5.9814,6.6528,1.4038
-0.0066,-0.0442,1.0262,5.9204,4.6997,-1.2207
-0.0068,-0.0309,1.0192,5.7983,4.4556,-0.7324
-0.0106,-0.0302,1.0239,5.8594,3.4790,-0.9766
-0.0049,-0.0333,1.0170,5.9204,4.5166,0.0610
0.0035,-0.0181,1.0240,5.7983,2.2583,1.2207
-0.0190,-0.0421,1.0170,5.6763,4.0283,-0.6714
0.0017,-0.0297,1.0265,5.7983,4.1504,1.4648
-0.0027,-0.0249,1.0232,6.1035,4.8828,1.2207
-0.0056,-0.0309,1.0204,5.6763,3.8452,0.1221
-0.0022,-0.0308,1.0200,5.8594,3.6621,-0.3662
-0.0010,-0.0299,1.0221,5.6763,3.6621,-1.0986
-0.0016,-0.0383,1.0223,6.0425,3.6011,-1.0376
-0.0095,-0.0243,1.0271,5.7983,3.7231,-0.2441
-0.0002,-0.0320,1.0203,5.8594,4.0283,-1.2817
-0.0010,-0.0317,1.0176,5.6152,3.3569,-2.0142
0.0028,-0.0347,1.0223,5.7983,1.5259,0.0000
-0.0002,-0.0206,1.0278,5.9204,1.8921,0.6104
-0.0037,-0.0392,1.0200,5.7373,2.2583,0.1221
-0.0015,-0.0298,1.0229,5.8594,2.5024,1.3428
-0.0020,-0.0367,1.0208,5.7983,2.8687,-0.0610
-0.0026,-0.0303,1.0200,5.7983,3.4180,0.4272
0.0006,-0.0273,1.0212,5.8594,3.4180,0.4883
0.0048,-0.0424,1.0214,5.9204,2.9907,-0.4883
-0.0070,-0.0172,1.0159,5.7373,4.0283,1.8311
0.0002,-0.0309,1.0219,5.8594,3.9673,0.6714
0.0002,-0.0278,1.0193,5.7983,3.2349,0.9155
-0.0017,-0.0332,1.0261,5.7983,3.6621,-0.2441
0.0007,-0.0330,1.0216,5.5542,3.2349,-0.4272
-0.0006,-0.0308,1.0192,5.7983,3.4180,-0.4883
0.0024,-0.0312,1.0172,5.7373,3.5400,-0.0610
-0.0001,-0.0317,1.0215,5.6763,2.3193,-0.9766
0.0056,-0.0422,1.0211,5.7983,3.3569,-1.5869
0.0016,-0.0327,1.0217,5.9204,2.5635,-1.4648
0.0021,-0.0316,1.0216,5.7983,2.3193,-1.0986
-0.0009,-0.0303,1.0209,5.9204,1.2207,-1.4648
-0.0015,-0.0306,1.0214,5.6763,1.2817,-1.7090
0.0000,-0.0317,1.0184,5.9814,2.7466,-1.5869
-0.0032,-0.0305,1.0249,5.9204,1.8921,-1.0986
-0.0009,-0.0322,1.0199,5.7373,1.9531,-0.4883
-0.0028,-0.0326,1.0231,5.7373,2.2583,-0.6714
-0.0040,-0.0315,1.0223,5.7373,2.2583,-0.7935
-0.0034,-0.0273,1.0282,5.9204,2.5024,-0.9766
-0.0040,-0.0309,1.0212,5.8594,1.5259,-1.5259
-0.0037,-0.0341,1.0242,5.7983,2.5024,-0.9155
-0.0034,-0.0323,1.0214,5.8594,2.5024,-0.3052
-0.0096,-0.0325,1.0159,5.9814,2.0752,-0.7324
-0.0027,-0.0310,1.0221,5.7983,1.0376,-0.9155
-0.0071,-0.0314,1.0239,5.7983,1.4038,-0.6104
-0.0061,-0.0304,1.0220,5.7983,2.0142,0.0610
-0.0073,-0.0299,1.0239,5.7983,2.4414,-0.7935
-0.0085,-0.0325,1.0248,5.6763,2.5024,-0.8545
-0.0059,-0.0305,1.0199,5.8594,2.3804,-0.3052
-0.0045,-0.0342,1.0199,5.6763,2.1973,-0.1221
-0.0052,-0.0305,1.0204,5.9204,2.6245,-0.2441
-0.0056,-0.0315,1.0212,5.7983,2.9297,-0.6714
-0.0066,-0.0314,1.0234,5.7373,2.6855,-0.0610
-0.0042,-0.0303,1.0209,5.7373,2.5635,0.0000
-0.0045,-0.0240,1.0249,5.6152,2.4414,-0.7935
-0.0050,-0.0320,1.0175,5.9814,2.7466,-1.9531
-0.0077,-0.0278,1.0236,5.7983,1.5869,-1.2207
-0.0060,-0.0400,1.0225,5.8594,2.8687,-2.1973
-0.0012,-0.0243,1.0214,5.7373,2.0142,-1.8921
-0.0082,-0.0240,1.0211,5.8594,3.1128,-0.8545
-0.0073,-0.0205,1.0209,5.7373,2.3193,-2.5635
-0.0076,-0.0359,1.0216,5.8594,2.3804,-1.4648
FIN_VENTANA
INICIO_VENTANA arriba
-0.0076,-0.0270,1.0199,5.7983,2.4414,-0.8545
-0.0131,-0.0358,1.0187,5.7983,2.6855,-0.6714
-0.0083,-0.0225,1.0238,6.0425,2.9297,-0.7935
-0.0120,-0.0430,1.0201,5.5542,3.4180,-2.6245
-0.0121,-0.0256,1.0243,5.7983,2.8076,-1.5869
-0.0115,-0.0262,1.0229,5.7983,3.1738,-1.3428
-0.0138,-0.0280,1.0245,5.6763,2.9297,-1.7700
-0.0101,-0.0259,1.0201,5.7373,3.2349,-2.1973
-0.0045,-0.0105,1.0183,5.6152,3.1128,-1.4038
-0.0127,-0.0458,1.0204,5.7983,2.8076,-2.9907
-0.0120,-0.0227,1.0216,5.6763,2.7466,-2.9297
-0.0096,-0.0337,1.0231,5.7983,2.8687,-2.1362
-0.0121,-0.0371,1.0208,5.7983,2.6245,-2.4414
-0.0099,-0.0319,1.0188,5.6763,2.5635,-1.2817
-0.0104,-0.0360,1.0179,5.6763,2.6245,-1.9531
-0.0095,-0.0358,1.0200,5.9814,2.5635,-1.2817
-0.0118,-0.0323,1.0188,5.7983,2.5024,-1.2817
-0.0134,-0.0316,1.0253,5.6763,2.0142,-0.9155
-0.0116,-0.0333,1.0198,5.7373,1.7700,-0.9766
-0.0116,-0.0240,1.0209,5.6763,2.3804,-1.2817
-0.0110,-0.0264,1.0172,5.9204,2.5024,-0.9766
-0.0138,-0.0359,1.0223,5.9204,2.6855,-3.2349
-0.0112,-0.0280,1.0217,5.6152,2.8076,-1.4648
-0.0120,-0.0315,1.0225,5.8594,2.8076,-1.4038
-0.0114,-0.0369,1.0195,5.7373,2.9907,-1.8921
-0.0099,-0.0254,1.0199,5.9814,3.2349,-0.9766
-0.0135,-0.0449,1.0210,5.7983,2.9907,-2.6245
-0.0143,-0.0276,1.0216,5.5542,2.9907,-1.5869
-0.0125,-0.0375,1.0211,5.9204,2.7466,-1.9531
-0.0115,-0.0356,1.0205,5.7373,2.6855,-1.6479
-0.0112,-0.0341,1.0208,5.7983,2.6245,-0.8545
-0.0129,-0.0322,1.0217,5.7983,2.4414,-0.9155
-0.0128,-0.0319,1.0216,5.7373,3.0518,-0.4272
-0.0129,-0.0266,1.0228,5.7983,2.8076,-0.7935
-0.0067,-0.0231,1.0165,5.7983,2.9907,-1.8311
-0.0121,-0.0391,1.0167,5.8594,2.9297,-1.2207
-0.0129,-0.0328,1.0223,5.7983,2.6855,-0.6714
-0.0109,-0.0326,1.0203,5.9204,2.6245,-0.7324
-0.0120,-0.0325,1.0242,5.9204,2.5024,-0.5493
-0.0123,-0.0325,1.0229,5.5542,2.5635,-0.7935
-0.0116,-0.0336,1.0204,5.7373,2.5024,-0.4883
-0.0107,-0.0317,1.0212,5.8594,2.8687,-0.8545
-0.0125,-0.0331,1.0205,5.7983,2.8687,-0.9155
-0.0118,-0.0317,1.0212,5.7373,2.6245,-0.5493
-0.0115,-0.0317,1.0215,5.7983,2.6245,-0.5493
-0.0120,-0.0320,1.0219,5.9204,2.4414,-0.4272
-0.0120,-0.0320,1.0217,5.9814,2.6855,-0.4272
-0.0112,-0.0323,1.0210,5.7983,2.6245,-1.1597
-0.0114,-0.0316,1.0223,5.8594,2.5024,-1.2207
-0.0114,-0.0332,1.0189,5.8594,2.5024,-1.0986
-0.0111,-0.0323,1.0247,5.9204,2.9297,-0.7935
-0.0123,-0.0310,1.0208,5.7983,2.8076,-0.6104
-0.0120,-0.0331,1.0206,5.7983,3.1128,-0.3662
-0.0115,-0.0317,1.0209,5.7983,3.0518,-0.4883
-0.0129,-0.0323,1.0231,5.7373,2.7466,-0.6714
-0.0133,-0.0330,1.0229,5.7983,3.1128,-0.9766
-0.0106,-0.0309,1.0229,5.8594,2.8687,-0.6714
-0.0128,-0.0312,1.0229,5.8594,2.4414,-0.6714
-0.0122,-0.0325,1.0205,5.8594,2.5024,-0.6104
-0.0096,-0.0330,1.0181,5.6763,2.8687,-0.3662
-0.0101,-0.0322,1.0228,5.7983,2.6855,-0.1831
-0.0112,-0.0293,1.0195,5.7983,2.7466,0.1221
-0.0132,-0.0267,1.0229,5.8594,2.9907,0.0000
-0.0128,-0.0465,1.0200,5.7373,2.9297,-0.9766
-0.0120,-0.0305,1.0242,5.6152,2.5635,-0.9766
-0.0106,-0.0382,1.0172,5.6152,2.7466,-1.4648
